epoch,hard_dice,hard_dice_1,hard_dice_2,loss,val_hard_dice,val_hard_dice_1,val_hard_dice_2,val_loss
0,0.8246671026217341,0.6729896775132077,0.7044725857127813,0.2314693788256926,0.8301619434869417,0.6229966860279564,0.687512917679196,0.24767619928090437
1,0.8602203331417825,0.7265788294727674,0.7517410837979965,0.188447292305229,0.8346974107161417,0.6641910409599375,0.7089207471270189,0.23212072792507354
2,0.868429714765588,0.7517453388300931,0.7636899038775272,0.17608375624121145,0.84485504821332,0.7362598293206587,0.7708725452097617,0.19268490665244617
3,0.8754558860425975,0.7797145661572049,0.7714654224432994,0.16398893103823772,0.8606307620460171,0.7462252181491624,0.7628028036924834,0.1833676394779012
4,0.8795537454944957,0.7885200645146945,0.7780869303659035,0.15681966609584444,0.8496372924422338,0.6877392827178491,0.7335973387504617,0.20891436144320463
5,0.8838805889399489,0.8039357731071859,0.7859876987386694,0.14970792752363732,0.8672202952995828,0.726147784307392,0.7432335286778334,0.19448956311573082
6,0.889695696814679,0.8146349533923086,0.7902890601756066,0.14194428439202306,0.8733383740697588,0.7714525569602415,0.7796026406202676,0.16619667931818927
7,0.8886897729863221,0.817270323425674,0.7904147674394613,0.14192539814329325,0.8669090404492071,0.7583911240380915,0.7533042324422147,0.1808437597000837
8,0.8905192503709937,0.8236068581466163,0.7936679711451763,0.13904960647361692,0.8709265933425012,0.7548311118583566,0.7778628341287378,0.17081519088803715
9,0.8927045909345953,0.8261730173121055,0.8002984190211351,0.1357379405040493,0.8698439626649778,0.761341790395208,0.7604311966902483,0.1733443516740052
10,0.8891015716508314,0.8213890722459818,0.7873741720818972,0.14243394933453227,0.884585616519008,0.7543286432137595,0.7690972078697584,0.16740449014621944
11,0.8938814747182386,0.8298194918181548,0.7935882385612488,0.13460491527200147,0.8817970156669617,0.7810886543469052,0.780238577406007,0.158370909712831
12,0.8968827930083724,0.8376618580219096,0.8006634514796622,0.13153714285561102,0.8692346331161288,0.7710987614032887,0.7779417930243779,0.16650272714011313
13,0.8956069337425523,0.8342567155924675,0.79644889500166,0.1336582830621465,0.8723911285400391,0.7526199917830441,0.7596724273400692,0.17649854815317556
14,0.8987396754904364,0.8444919493114152,0.8057620887314603,0.12657868094207808,0.8611580296137732,0.7123770314721468,0.716688867488776,0.2084468265282943
15,0.8969413767153466,0.8454670731929591,0.8066675784304584,0.12659782367540084,0.8575062906137809,0.7382102630210611,0.775872112686855,0.18010097187235607
16,0.901320331887934,0.8491658540238585,0.8084116003542274,0.12297301570976207,0.876374800175932,0.7677009096913556,0.773560296454669,0.17120486631554577
17,0.9005443938769958,0.849280113858964,0.8136847819542807,0.12300352397460154,0.8782098296417435,0.7303783375560621,0.7794780395918979,0.17793831129411034
18,0.901943461084955,0.8527919883770443,0.8158009963453526,0.12194209552618573,0.8888283729553222,0.7802053000250432,0.7956692632840587,0.15646212413655264
19,0.9022249255741566,0.8532161407065358,0.8119715684273153,0.12056276376395485,0.8876622840739249,0.7940740509060603,0.7864228420673355,0.14790496146349313
20,0.9040824589847073,0.8576360344474988,0.8140268912016015,0.1183849421478814,0.8832054010380732,0.7595245027106579,0.779048607302908,0.1665758893237136
21,0.9014689533902944,0.8530345117667997,0.8180137421296992,0.12064193093055439,0.8836939404637033,0.7723597529346791,0.7755423550351395,0.16281754899134834
