epoch,hard_dice,hard_dice_1,hard_dice_2,loss,val_hard_dice,val_hard_dice_1,val_hard_dice_2,val_loss
0,0.820373936527,0.672103579128,0.682756998266,0.241074083588,0.834188671394,0.680383488934,0.727044072725,0.218700949864
1,0.858376752265,0.745021449733,0.720968305195,0.194492430211,0.792749882202,0.647222272498,0.688753985235,0.259182119278
2,0.869303175818,0.764196352954,0.735133185129,0.180621922592,0.826438566562,0.722908077738,0.723200996258,0.212204093817
3,0.875686131461,0.788234531317,0.749668426572,0.16784517511,0.83899619257,0.712993800699,0.728647528762,0.203301620392
4,0.878091354306,0.797551465826,0.742184211873,0.165553947973,0.850893574285,0.728715412851,0.741699651145,0.193480159775
5,0.877217418305,0.800032356378,0.752736660144,0.16331559527,0.864108928008,0.725222387782,0.730795648891,0.193700724263
6,0.88369230869,0.814233467092,0.761537885059,0.152919695234,0.861369667277,0.717809674949,0.744928061579,0.201223731975
7,0.885419731579,0.816775415312,0.761706146463,0.152491563942,0.872637375178,0.733584649982,0.740885951649,0.186006096637
8,0.891485845526,0.824783056645,0.769336496241,0.144446580442,0.845106101274,0.731350521824,0.724748819051,0.207967031442
9,0.889758800816,0.829152419752,0.765263579425,0.145473668669,0.862887528965,0.761684076994,0.757302845558,0.178999310393
10,0.887202257849,0.831605677949,0.767829568627,0.145345905709,0.879794130677,0.762507607816,0.760453129774,0.170659132945
11,0.890096349725,0.834410815874,0.7667983781,0.144279092061,0.881545556141,0.772826492536,0.75355569775,0.165530527352
12,0.894008366923,0.838828352027,0.778494802603,0.13867274823,0.87924073832,0.771451817167,0.784201068631,0.16429042492
13,0.895195228591,0.842292228342,0.774951091063,0.137307799375,0.872951521266,0.769259279304,0.76309738346,0.171515784945
14,0.897126494118,0.84968702423,0.780801493817,0.132904352749,0.866874245088,0.778717494898,0.78258974304,0.167362684826
15,0.896342224886,0.845433015802,0.778486467642,0.134615102468,0.876017570551,0.776677529859,0.760974750927,0.168852423157
16,0.899010339058,0.844633014771,0.783130306123,0.133490985019,0.869779413307,0.769573570782,0.764558211302,0.174271708571
