epoch,hard_dice,hard_dice_1,hard_dice_2,loss,val_hard_dice,val_hard_dice_1,val_hard_dice_2,val_loss
16,0.9065270517947056,0.8969823244990053,0.8446775160364234,0.09899283607003995,0.5831858560430397,0.6497225344180796,0.6126583555536333,0.36441402568963516
17,0.9041511714198637,0.8935081921334374,0.8357260970236368,0.10261306489355791,0.8160875757083529,0.8473663951547948,0.7939250782930053,0.15863521731730926
18,0.9077861336073672,0.9019136435394228,0.8471564329499689,0.0966646770757494,0.6914454262918625,0.8351274052931288,0.8041059525782164,0.20485372975018964
19,0.9101368773368097,0.9017670267350275,0.8466654768868244,0.09518186590831594,0.6785931710522142,0.7027218004056479,0.5359629470292642,0.3240676661559868
20,0.9101469253184178,0.9009772554641677,0.8454702155196612,0.09633484771174769,0.8357241466005685,0.8232218922019017,0.7564328873506433,0.17208062203195912
21,0.91143285976666,0.9031083636767633,0.8450026846214134,0.09391463636416607,0.8061534270784086,0.8540772874842647,0.8180250151698252,0.1562107353999389
22,0.9102032418446429,0.905130069097891,0.8521221285063887,0.09487524168742878,0.7981706124935795,0.8549162247061086,0.8153729063676212,0.15913026846100214
23,0.9101933635830194,0.9091275915371155,0.8535177853121824,0.09656027102324893,0.8201716560729484,0.8811584030583534,0.8366518439584381,0.13733404835106555
24,0.910628174561049,0.9023187101015362,0.848621234697597,0.09410620653431834,0.8298564330472162,0.8936632952633862,0.8486760649302355,0.13765564437463307
25,0.9138505693830595,0.9077741427483408,0.8553669618099835,0.09075416147760859,0.8134793544663409,0.8680930535577462,0.8165330544718843,0.15755005820608783
26,0.9106067236445022,0.9030948172769172,0.8493481560765117,0.09478795924390412,0.5791926059481035,0.8122318732262174,0.7810165862309886,0.2399178486832967
27,0.9126950807849947,0.9106680537598129,0.853803089526587,0.08977061410311937,0.85049389764496,0.8663570414359217,0.822817050847458,0.13229338321427772
28,0.9139027653565693,0.9085677052247828,0.8556353652038581,0.09046846732120464,0.8334071913197187,0.83371584712017,0.7616976691230131,0.17069604876882452
29,0.9127798838236895,0.9073934545982452,0.8547533808050041,0.08947834818905712,0.8534567321376424,0.8802479109334164,0.8386394475180732,0.1268388405426732
30,0.9120277167823454,0.9100024189303269,0.857166829287822,0.09313883682698297,0.44733679713923175,0.49077826811768566,0.4322370171872928,0.5272430659704973
31,0.9167482815520496,0.9154700944121082,0.8602568610553762,0.0854925275680389,0.8484547580318635,0.8547559072405945,0.8151237611608155,0.13342092511060955
32,0.9136468480232146,0.9063185061578366,0.8520832685582828,0.09149476127616198,0.8668910447442196,0.8653775021071293,0.8192266600779162,0.12886906400803597
33,0.9161101222765788,0.9168091506760425,0.8663284900796767,0.0884790643049305,0.8453712621663041,0.858202383992079,0.795532781139993,0.14376927750663876
34,0.9166440320305962,0.9150326073115603,0.8590314252114571,0.08785016938927076,0.7218557212994974,0.6593904831538171,0.5751917374380093,0.30464691573697744
35,0.9163497339048691,0.9049838358515053,0.851299309021579,0.09017013550428275,0.8626263849072848,0.875165455413318,0.8290226085154068,0.12275956884011022
36,0.9172283939620985,0.9169941449620092,0.8614918777804726,0.08519306501930655,0.6517809948613567,0.5469538423199924,0.44644156559213244,0.3956788618315271
37,0.9176020003342347,0.919656791308331,0.8652150107562746,0.08438991441244444,0.03886512198441666,0.01506322785380493,0.015717107252992347,0.9668866318048721
38,0.9195359648796523,0.9193443918512645,0.8631000741831497,0.08163364238082167,0.8577431139663156,0.8658648546363976,0.7536937009168557,0.153316243158791
39,0.9163874391436465,0.9173550893817157,0.8633963056664382,0.08978208260839673,0.6971758294429051,0.7078393250572275,0.6485243771306514,0.2915395030121898
40,0.9187640369824597,0.9190304883577326,0.8659954232646255,0.08240264715479058,0.7588769440720406,0.777419263489827,0.751770685360033,0.22552006422046816
41,0.9207084836810178,0.9206755061863159,0.8683248680476205,0.08143052144370706,0.8498936563705283,0.8803919018121217,0.824302891712407,0.13083495730291916
42,0.9190499292527026,0.9186321431967215,0.865394988108778,0.08214462013377662,0.8592968040652303,0.8891695989780032,0.8336666010451247,0.12236996863064484
43,0.9197738966946561,0.9152073818817698,0.8648067098617489,0.08373951125165745,0.7259436767551419,0.8485562066013583,0.8116890590723246,0.18751253904338683
44,0.9190672062434834,0.9223467594140908,0.8703077882866082,0.08108592489644977,0.6945137300973411,0.7704292465392352,0.723560137935047,0.24803775424887808
45,0.9201061727099393,0.9187043147037673,0.8688795033726138,0.08039473414732876,0.7070916228190639,0.7048897432868118,0.6846941583064035,0.26186237140451085
46,0.9203117283718838,0.9213673216980925,0.872061504584008,0.08169506283147292,0.855823624853537,0.8853211135274447,0.823784418890953,0.11908539465389192
47,0.922216502769989,0.9208107058512518,0.8686542560735273,0.07849951019054303,0.7646818856667034,0.8722133499475535,0.8256303561681408,0.15952314967047287
48,0.9212996925492857,0.9231264929385127,0.8743593976809749,0.07882663304637387,0.8670721412697394,0.8950981498355917,0.8420694848089927,0.12514589415876723
49,0.9229642099365527,0.9220785834251237,0.8748147136934772,0.07958651128393104,0.8095410612757876,0.8751091315945185,0.8168448639515503,0.14595466955147227
50,0.9223842732161212,0.9219818617574932,0.8722215441770722,0.078244467112118,0.8402594487823383,0.8845987025672511,0.8383550144974768,0.12905638033095806
51,0.9233281566042846,0.9229354436111082,0.8742250748317187,0.0782376733674313,0.8052040376292121,0.8295758186848867,0.7827481057111854,0.18634057299279522
52,0.921267874873685,0.9275026418567024,0.8810752492198292,0.08034892702684678,0.31988190453457144,0.22535269485244075,0.2931965103192739,0.6862143832860702
53,0.9226557061596778,0.9283171399599521,0.8810138126110401,0.07738960905499113,0.7626268899031665,0.7159834099239404,0.7437771156916981,0.2229631079223228
54,0.9256682158555793,0.9246438192835302,0.8774727426233011,0.07361992046743657,0.7335844416524071,0.8121496419388878,0.7605339542397438,0.20077890465336462
55,0.9242587712607968,0.9275698543339289,0.8811632054784354,0.07623109759303312,0.8060400541566529,0.8436421618135979,0.81351053429169,0.1589517827708813
56,0.9240450288590495,0.9221354078178259,0.8751044983039455,0.07704562493376661,0.8464803555877598,0.8545974337686107,0.8147046088148572,0.140539889305861
57,0.9261331818991364,0.927103871199321,0.8824559219443646,0.07509852408739205,0.8655787769267016,0.8627445627861502,0.7975641853593558,0.13710477880583097
58,0.9270098020122066,0.927493052871288,0.8839173528162216,0.07243347292686403,0.5587157222855541,0.5787127154613915,0.5036386349566898,0.4396138330528069
59,0.9226184100094837,0.9238079408474287,0.8789873151363874,0.07597805552619795,0.7485196102285845,0.7685771572755822,0.7358075670149176,0.22666638507803322
60,0.9263136626433162,0.9238099803498034,0.8800188701164248,0.07414355495231714,0.8434743371019751,0.8390764143219429,0.7983656333494862,0.157326057599809
61,0.9268910868971177,0.9310149389228737,0.8895838074624923,0.07206805227316247,0.3783945064760894,0.4666816433749028,0.3972314494058466,0.5867641378639888
62,0.9248980371977101,0.9319810276287716,0.8891958122970364,0.0768319007408754,0.856478719222558,0.8740014959437533,0.8120917866521062,0.12678031961081798
63,0.9249172385822231,0.9242627250520027,0.8789029624726652,0.07408517463995044,0.6008592076940824,0.7207256708518137,0.5487134000197036,0.3400584421594483
64,0.9267581079353325,0.9287180373708485,0.8867866245099456,0.07427713896985041,0.858405231517758,0.8814502005550524,0.8220829410070395,0.13199566455090828
65,0.9268639773312297,0.9256866994224973,0.8846374202045773,0.07289110434606165,0.8173857479636515,0.7894144694359548,0.7524419941885616,0.19684509344081105
66,0.9274383379982779,0.9314662574307073,0.8891963828163948,0.07206883560395179,0.8481947749015816,0.834045245912268,0.7701788058316105,0.16093436191779145
67,0.928456323554231,0.9305516861632157,0.8854095302834354,0.0730215159206673,0.8667975843138799,0.8793684872439222,0.8271981823078707,0.11813053284673859
68,0.9274341680445227,0.9337828954941767,0.8910242225524925,0.07374335307085525,0.8534179163525819,0.8641775132337679,0.8095842366553634,0.13828881605606794
69,0.9287115058591289,0.9333150562809892,0.8922760388734989,0.06972989155711978,0.5399429367310546,0.8489280686076895,0.8138108320501962,0.2318279122586801
70,0.9285912629411778,0.9275933319593992,0.8912501888678683,0.07285872774739419,0.8299365603836965,0.8699485037751054,0.8087506620122292,0.13767251525535543
71,0.928898816017244,0.9309952067734545,0.8875710506609,0.07049413097351659,0.8691549030228535,0.893132674434056,0.8427135275208989,0.11709973267536382
72,0.929541677054677,0.9326907866145164,0.8905733036359694,0.06938088072208913,0.8074832191328353,0.8350116001364,0.7296099781058099,0.18367237197496888
73,0.9291702394186151,0.9288687657166964,0.8888281864221812,0.07088126080287677,0.8685021669021092,0.8831467048806777,0.8189472806069159,0.12240873766243147
74,0.930359952732492,0.9331492236056397,0.8923780044257326,0.06806904490137475,0.135686084372053,0.10911136038501817,0.07291788026302065,0.8928360676170015
75,0.9307262917342348,0.9347445758960456,0.8931002605848914,0.06798271169429669,0.7653966410973727,0.856348904418194,0.7824632179280474,0.18324968184690446
76,0.9296851425768556,0.9329340957535573,0.8926300602293046,0.06961680812844008,0.8399887687457835,0.851815992043623,0.814407175664625,0.14875909429931244
77,0.9296184319046085,0.9332959332973704,0.8923564638259364,0.07028259943128151,0.8528420986298175,0.8777769735194879,0.8255383159980697,0.13072736797918266
78,0.9300864855773087,0.9310417032393749,0.8910139475687657,0.06981431986834552,0.8697299657329436,0.8816071587941132,0.7996968468002877,0.13265869927579976
79,0.9284897116963751,0.9315540365589118,0.8927619415159673,0.07085515917542715,0.84421542745227,0.8563956962944845,0.7696980943083719,0.1536206059351672
80,0.9324632434608007,0.9343030101697641,0.8959911602642934,0.06710826413155434,0.8489615877014541,0.844265513707538,0.7899397950465368,0.15317245585365177
81,0.9310739894904351,0.9335317133961908,0.8930610653998278,0.0684599615224258,0.10250619633140787,0.052440647167444225,0.2907999603083085,0.841394382361691
82,0.9279570586129567,0.9289553901287176,0.8904701743896561,0.07074995349569745,0.8640697015340746,0.8918471713964202,0.8389839454942638,0.11971995333106908
83,0.9304160108723221,0.9312682589726274,0.8918503220460436,0.06988152633465781,0.7488566139116553,0.7632387535924182,0.6963718489844408,0.22761230104051444
84,0.9328540211256006,0.9334140242016158,0.8947104121348655,0.06455905580894783,0.3042702455753196,0.4018368815114996,0.3786237387793127,0.6320562455210056
85,0.9338730778502919,0.9382554531781171,0.8977127767225638,0.0649736038060841,0.856123797900967,0.8420420384681541,0.7835078913665152,0.15045890062582232
86,0.9318344425614647,0.9331163244386367,0.8943217236871729,0.0679349546756761,0.8350384996907396,0.863186037678136,0.8076903975099481,0.1366525696666134
87,0.9329637669955738,0.9327275715233119,0.8938349621383967,0.06612856123067029,0.8568604006603531,0.8610618839938213,0.8158847611810252,0.13741329795488086
88,0.9317681462014356,0.9277111825671314,0.8900580234487753,0.06823731698258191,0.741108733942804,0.7832557338005449,0.6956277520659372,0.2306138865657453
