epoch,hard_dice,hard_dice_1,hard_dice_2,loss,val_hard_dice,val_hard_dice_1,val_hard_dice_2,val_loss
0,0.6630843959740187,0.6732930603288795,0.6981288339641865,0.4518477315448142,0.6474017124576538,0.7094680553798708,0.750031311622865,0.34102031602288174
1,0.8665171687114156,0.7918554433106976,0.7862855943963588,0.16304416338717492,0.8664731674674819,0.755194941280356,0.7568295115123779,0.188130289014034
2,0.885984263146905,0.8365860944915093,0.8022511954551576,0.1354430660890014,0.8624057558642829,0.7491869656909933,0.7440901395395945,0.1894789773381434
3,0.8921038457735754,0.8471742291927131,0.8090553380040422,0.12753429735975308,0.8555073525133822,0.7527835163113658,0.733397693882203,0.20023241552156604
4,0.8884112344255748,0.83588111683941,0.8019878979422511,0.1350083176578111,0.8620724467271668,0.7435727840348768,0.7433844683147048,0.1883426837840571
5,0.8970361658398512,0.846888800984788,0.8101330836659194,0.12472511083007222,0.8788325875402413,0.7563109342862959,0.7658686093336828,0.16851448230845953
6,0.8970961863836615,0.8496433394488455,0.8132802303980616,0.12479546495778013,0.8665474430024166,0.7744133581855537,0.7428975360333504,0.18611983154226558
7,0.900402690232608,0.8547943539240995,0.8125777942527117,0.1210504233272744,0.8667341664456369,0.741021651258931,0.7449664807358268,0.19159594937220514
8,0.898025965650454,0.855886679551273,0.8148446812098421,0.12245016414842527,0.8561002656428313,0.7202855152770188,0.7031660076676702,0.21595866866924796
